From,To,Relation,Relation_details,Actor_A_OCgroupmemberships,Actor_B_OCgroupmemberships
822,888,Co-Offenders,same cell,"G11, G19, G21","G19, G21, G22, G109"
822,15,Co-Offenders,btb trafficking drugs,"G11, G19, G21","G19, G75"
822,448,Legitimate,associate,"G11, G19, G21",G21
822,1820,Co-Offenders,operate closely,"G11, G19, G21",G21
822,1820,Formal Criminal Organization,,"G11, G19, G21",G21
822,752,Co-Offenders,btb swapping drug territory,"G11, G19, G21","G23, G39, G41, G66, G89"
822,752,Formal Criminal Organization,Ch4,"G11, G19, G21","G23, G39, G41, G66, G89"
822,1350,Co-Offenders,btb swapping drug territory,"G11, G19, G21","G23, G41, G66, G89"
824,397,Co-Offenders,cocaine distribution,G64,G64
824,1298,Co-Offenders,cocaine distribution,G64,G64
824,1727,Co-Offenders,cocaine distribution,G64,G64
824,129,Co-Offenders,drug transaction(s),G64,G64
833,1453,Kinship,Spouse,G153,G153
839,63,Legitimate,Associate,G71,NONE
839,446,Legitimate,Associate,G71,NONE
839,1372,Legitimate,Associate,G71,NONE
839,1678,Legitimate,Associate,G71,NONE
839,1743,Legitimate,Associate,G71,NONE
839,1744,Legitimate,Associate,G71,NONE
839,1926,Legitimate,Associate,G71,NONE
839,2136,Legitimate,Associate,G71,NONE
839,644,Co-Offenders,cocaine trafficking,G71,G71
839,842,Co-Offenders,cocaine trafficking,G71,G71
839,1167,Co-Offenders,cocaine trafficking,G71,G71
839,1180,Co-Offenders,cocaine trafficking,G71,G71
839,1297,Co-Offenders,cocaine trafficking,G71,G71
839,1586,Co-Offenders,cocaine trafficking,G71,G71
839,1949,Co-Offenders,cocaine trafficking,G71,G71
839,1958,Co-Offenders,cocaine trafficking,G71,G71
839,1280,Co-Offenders,distributed drugs to local dealers,G71,G71
839,1957,Co-Offenders,transported cocaine internationally,G71,G71
840,807,Legitimate,associate,"G72, G115, G116",G122
840,573,Legitimate,Associate,"G72, G115, G116",G127
840,575,Legitimate,Associate,"G72, G115, G116",G127
840,1891,Legitimate,business relationship,"G72, G115, G116",G55
840,1382,Co-Offenders,Same Cell,"G72, G115, G116",G72
840,2106,Co-Offenders,money & drugs,"G72, G115, G116","G72, G115"
844,804,Co-Offenders,cocaine supplier,"G23, G69",G69
856,1634,Legitimate,Associate,NONE,NONE
856,584,Legitimate,Associate,NONE,G172
857,115,Co-Offenders,Cocaine,G175,NONE
857,693,Co-Offenders,Cocaine,G175,NONE
857,1705,Co-Offenders,Cocaine,G175,NONE
861,1561,Co-Offenders,btb working together in cocaine importation,G47,"G47, G81"
861,1561,Legitimate,partners,G47,"G47, G81"
865,811,Legitimate,Director,G25,G68
869,870,Legitimate,Associate,G136,NONE
869,870,Kinship,brother,G136,NONE
869,871,Legitimate,Associate,G136,NONE
869,877,Legitimate,Associate,G136,NONE
869,916,Legitimate,Associate,G136,NONE
869,1045,Legitimate,Associate,G136,NONE
869,1111,Legitimate,Associate,G136,NONE
869,1113,Legitimate,Associate,G136,NONE
869,1201,Legitimate,Associate,G136,NONE
869,1941,Legitimate,Associate,G136,NONE
869,2014,Legitimate,Associate,G136,NONE
869,2094,Legitimate,Associate,G136,NONE
869,2150,Legitimate,Associate,G136,NONE
869,2160,Legitimate,Associate,G136,NONE
869,2173,Kinship,sister-in-law,G136,NONE
869,2173,Legitimate,investments,G136,NONE
869,2174,Legitimate,Associate,G136,NONE
869,2174,Kinship,Spouse,G136,NONE
869,1345,Legitimate,btb close associate,G136,G136
869,383,Co-Offenders,Same Cell,G136,G136
869,1345,Co-Offenders,Same Cell,G136,G136
869,1869,Co-Offenders,Same Cell,G136,G136
869,1077,Co-Offenders,Same Cell,G136,"G136, G139"
869,2070,Co-Offenders,Ketamine smuggling,G136,"G136, G142"
869,387,Legitimate,Associate,G136,"G136, G152"
869,645,Legitimate,Associate,G136,G141
869,1129,Legitimate,Associate,G136,G148
874,875,Kinship,Father/Son,G90,G90
884,2025,Kinship,brother,G87,G87
884,2025,Legitimate,telemarketers,G87,G87
886,2166,Kinship,Father/Son,G48,"G48, G107"
887,1180,Legitimate,Associate,NONE,G71
902,36,Legitimate,Associate,G77,NONE
902,139,Legitimate,Associate,G77,NONE
902,164,Legitimate,Associate,G77,NONE
902,335,Legitimate,Associate,G77,NONE
902,900,Legitimate,Associate,G77,NONE
902,901,Legitimate,Associate,G77,NONE
902,1027,Legitimate,Associate,G77,NONE
902,1049,Legitimate,Associate,G77,NONE
902,1168,Legitimate,Associate,G77,NONE
902,1380,Legitimate,Associate,G77,NONE
902,1416,Legitimate,Associate,G77,NONE
902,1417,Legitimate,Associate,G77,NONE
902,1432,Legitimate,Associate,G77,NONE
902,1515,Legitimate,Associate,G77,NONE
902,1633,Legitimate,Associate,G77,NONE
902,1937,Legitimate,Associate,G77,NONE
902,1985,Legitimate,Associate,G77,NONE
902,1028,Co-Offenders,fraudulent property scheme,G77,G77
902,1321,Co-Offenders,fraudulent property scheme,G77,G77
908,909,Co-Offenders,Cocaine couriers,G178,G178
908,909,Kinship,Brothers,G178,G178
912,303,Formal Criminal Organization,suspect in drive-by shooting,G53,NONE
915,1621,Legitimate,Associate,NONE,"G49, G99"
923,109,Legitimate,Associate,G125,NONE
923,504,Legitimate,Associate,G125,NONE
923,504,Kinship,brother,G125,NONE
923,713,Legitimate,Associate,G125,NONE
923,457,Legitimate,leasing vehicles,G125,G110
923,230,Co-Offenders,extortion/ shots fired,G125,G125
923,338,Co-Offenders,Same Cell,G125,G125
923,523,Co-Offenders,Same Cell,G125,G125
923,755,Co-Offenders,Same Cell,G125,G125
923,922,Co-Offenders,Same Cell,G125,G125
923,927,Co-Offenders,Same Cell,G125,G125
923,1846,Co-Offenders,Same Cell,G125,G125
923,2091,Co-Offenders,extortion/ shots fired,G125,G125
923,922,Kinship,brother,G125,G125
923,927,Kinship,Ex-Spouse,G125,G125
924,926,Co-Offenders,bt coordinate cross-border marihuana/ cocaine,"G118, G121, G135",G118
924,986,Co-Offenders,btb coordinator of marihuana & cocaine shipments,"G118, G121, G135",G118
924,926,Kinship,brother,"G118, G121, G135",G118
924,986,Kinship,cousin,"G118, G121, G135",G118
934,43,Legitimate,associate,NONE,NONE
935,315,Co-Offenders,Meth,NONE,NONE
935,343,Legitimate,Boyfriend /Girlfriend,NONE,NONE
935,343,Co-Offenders,Drugs,NONE,NONE
942,939,Kinship,brother,G33,NONE
942,442,Co-Offenders,btb drug trafficking & money laundering,G33,G33
942,866,Co-Offenders,btb drug trafficking & money laundering,G33,G33
942,943,Co-Offenders,btb drug trafficking & money laundering,G33,G33
942,2049,Co-Offenders,btb drug trafficking & money laundering,G33,G33
942,866,Formal Criminal Organization,Ch5,G33,G33
942,2049,Formal Criminal Organization,Ch5 former,G33,G33
942,442,Formal Criminal Organization,member/ hangaround Ch5,G33,G33
942,943,Kinship,mother/ son,G33,G33
942,454,Legitimate,,G33,"G33, G34"
942,454,Co-Offenders,btb drug trafficking & money laundering,G33,"G33, G34"
942,454,Formal Criminal Organization,Ch5,G33,"G33, G34"
948,342,Legitimate,Associate,G166,NONE
948,342,Co-Offenders,Illegal immigration documents,G166,NONE
948,1092,Formal Criminal Organization,Enemy-grow-rip/attempted murder,G166,NONE
948,1838,Co-Offenders,Extortion,G166,G166
948,81,Legitimate,Associate,G166,G167
952,267,Legitimate,Associate,G120,NONE
952,267,Co-Offenders,btb heroin courier,G120,NONE
952,317,Legitimate,Associate,G120,NONE
952,712,Legitimate,Associate,G120,NONE
952,754,Legitimate,Associate,G120,NONE
952,1756,Legitimate,Associate,G120,NONE
952,2041,Legitimate,Associate,G120,NONE
952,371,Legitimate,Associate,G120,G120
952,372,Legitimate,Associate,G120,G120
952,372,Co-Offenders,heroin,G120,G120
952,506,Co-Offenders,Same Cell,G120,G120
952,519,Co-Offenders,Same Cell,G120,G120
952,520,Co-Offenders,Same Cell,G120,G120
952,953,Co-Offenders,Same Cell,G120,G120
952,717,Co-Offenders,bt  import marihuana,G120,G121
952,1630,Co-Offenders,Same Cell formerly,G120,"G40, G120"
955,1145,Co-Offenders,Same Cell,G76,G76
955,1664,Co-Offenders,Same Cell,G76,G76
955,1703,Co-Offenders,Same Cell,G76,G76
955,1776,Co-Offenders,Same Cell,G76,G76
955,1145,Formal Criminal Organization,,G76,G76
955,1664,Formal Criminal Organization,,G76,G76
955,1703,Formal Criminal Organization,,G76,G76
955,1776,Formal Criminal Organization,,G76,G76
961,1346,Legitimate,,G165,NONE
962,2167,Legitimate,associate,G48,"G30, G39"
967,1659,Co-Offenders,provided steroids,G106,G106
974,337,Co-Offenders,Same Cell,G110,G110
974,337,Formal Criminal Organization,,G110,G110
974,337,Kinship,Brother-in-Law,G110,G110
979,2020,Co-Offenders,involved together in drug activities,"G58, G113","G58, G113"
982,981,Co-Offenders,Same Cell,G133,G186
982,981,Formal Criminal Organization,,G133,G186
982,981,Kinship,Brothers,G133,G186
992,581,Legitimate,btb living at the same res.,G120,G101
1001,553,Legitimate,associate,G114,G114
1001,2111,Legitimate,associate,G114,G114
1004,1043,Legitimate,Associate,NONE,NONE
1009,602,Co-Offenders,Drug runners,NONE,NONE
1014,120,Legitimate,Associate,NONE,G126
1024,1713,Co-Offenders,"marihuana, cocaine,   money laundering,  loan sharking.","G13, G34","G13, G34"
1024,1713,Formal Criminal Organization,,"G13, G34","G13, G34"
1024,1713,Legitimate,,"G13, G34","G13, G34"
1025,993,Co-Offenders,firearms,G56,G56
1029,1227,Legitimate,associate,G3,G86
1029,1227,Co-Offenders,btb drug supplier,G3,G86
1032,132,Legitimate,Associate,NONE,NONE
1033,599,Legitimate,Associate,G158,NONE
1033,1032,Co-Offenders,"Theft, Fraud",G158,NONE
1033,1239,Legitimate,Associate,G158,NONE
1033,2130,Legitimate,Associate,G158,NONE
1033,929,Co-Offenders,"Theft, Fraud",G158,G158
1033,1031,Co-Offenders,"Theft, Fraud",G158,G158
1033,1034,Co-Offenders,"Theft, Fraud",G158,G158
1033,1035,Co-Offenders,"Theft, Fraud",G158,G158
1036,2031,Kinship,Cousins,G159,NONE
1036,1037,Co-Offenders,Same Cell,G159,G159
1036,1048,Co-Offenders,Same Cell,G159,G159
1036,2134,Co-Offenders,Same Cell,G159,G159
1044,1043,Co-Offenders,btb working together,G140,NONE
1044,387,Co-Offenders,btb working together,G140,"G136, G152"
1044,645,Legitimate,Associate,G140,G141
1044,645,Co-Offenders,btb working together,G140,G141
1048,1037,Kinship,Spouse,G159,G159
1050,125,Co-Offenders,Same Cell,"G78, G116","G15, G78"
1050,840,Co-Offenders,"btb cocaine, meth, marihuana","G78, G116","G72, G115, G116"
1050,2107,Co-Offenders,both linked to company used for a marihuana grow op,"G78, G116","G72, G115, G116"
1050,840,Legitimate,former director,"G78, G116","G72, G115, G116"
1050,2107,Legitimate,director/ former director,"G78, G116","G72, G115, G116"
1050,1477,Legitimate,associate,"G78, G116",G78
1050,1051,Co-Offenders,active drug traffickers,"G78, G116",G78
1050,1052,Co-Offenders,Same Cell,"G78, G116",G78
1050,1053,Co-Offenders,active drug traffickers,"G78, G116",G78
1050,1054,Co-Offenders,Same Cell,"G78, G116",G78
1050,1477,Co-Offenders,bt obtain cocaine ,"G78, G116",G78
1050,1601,Co-Offenders,bt supply cocaine & heroin,"G78, G116",G78
1050,1677,Co-Offenders,Same Cell,"G78, G116",G78
1050,1800,Co-Offenders,Same Cell,"G78, G116",G78
1050,1051,Kinship,brother,"G78, G116",G78
1050,1052,Kinship,brother,"G78, G116",G78
1050,1053,Kinship,Brother-in-Law,"G78, G116",G78
1050,1054,Kinship,Father/Son,"G78, G116",G78
1050,1601,Kinship,Mother/Son,"G78, G116",G78
1050,1601,Legitimate,same residence,"G78, G116",G78
1060,2014,Legitimate,Associate,G145,NONE
1060,648,Co-Offenders,btb inovlved in precursor drug shipment,G145,G145
1060,1109,Co-Offenders,btb inovlved in precursor drug shipment,G145,G145
1060,1202,Co-Offenders,btb inovlved in precursor drug shipment,G145,G145
1060,1214,Co-Offenders,btb inovlved in precursor drug shipment,G145,G145
1060,648,Legitimate,former director/ president,G145,G145
1063,589,Formal Criminal Organization,suspect  shooting,NONE,G48
1064,1689,Legitimate,linked to sale of motor vehicle,G79,NONE
1064,1136,Co-Offenders,Same Cell,G79,G79
1064,1137,Co-Offenders,bt direct & finance the marihuana operation,G79,G79
1064,1139,Co-Offenders,Same Cell,G79,G79
1064,1144,Co-Offenders,bt direct & finance the marihuana operation,G79,G79
1064,1517,Co-Offenders,assists in  transporting marihuana,G79,G79
1064,1554,Co-Offenders,btb involved in marihuana,G79,G79
1069,1560,Co-Offenders,,NONE,G168
1070,252,Kinship,Mother/Daughter,NONE,NONE
1070,1072,Kinship,Mother/Daughter,NONE,NONE
1070,1074,Kinship,Mother/Daughter,NONE,NONE
1070,1075,Kinship,Mother/Daughter,NONE,NONE
1070,1076,Kinship,Mother/Son,NONE,NONE
1071,252,Kinship,Family member,NONE,NONE
1071,1070,Kinship,Family member,NONE,NONE
1071,1070,Legitimate,Director / officer,NONE,NONE
1071,1072,Kinship,Family member,NONE,NONE
1071,1074,Kinship,Family member,NONE,NONE
1071,1075,Kinship,Parent,NONE,NONE
1071,1076,Kinship,Spouse,NONE,NONE
1075,1073,Kinship,Spouse,NONE,NONE
1076,1376,Kinship,btb Mother /Daughter,NONE,NONE
1077,871,Legitimate,underling,"G136, G139",NONE
1077,916,Legitimate,underling,"G136, G139",NONE
1080,850,Co-Offenders,Same Cell,G80,"G24, G80"
1080,679,Co-Offenders,Same Cell,G80,"G8, G14, G80"
1080,194,Co-Offenders,cocaine & marihuana importation & trafficking,G80,G80
1080,239,Co-Offenders,Same Cell,G80,G80
1080,1183,Co-Offenders,Same Cell,G80,G80
1080,1248,Co-Offenders,Same Cell,G80,G80
1083,1173,Co-Offenders,"btb: marihuana, cocaine trafficking, welfare & credit/debit card fraud",G151,G151
1083,1441,Co-Offenders,"btb: marihuana, cocaine trafficking, welfare & credit/debit card fraud",G151,G151
1083,1613,Co-Offenders,"btb: marihuana, cocaine trafficking, welfare & credit/debit card fraud",G151,G151
1083,1613,Kinship,Spouse,G151,G151
1085,9,Legitimate,Associate,G179,NONE
1085,42,Legitimate,Associate,G179,NONE
1085,61,Legitimate,Associate,G179,NONE
1085,96,Legitimate,Associate,G179,NONE
1085,258,Legitimate,Associate,G179,NONE
1085,276,Legitimate,Associate,G179,NONE
1085,316,Co-Offenders,Former Cocaine,G179,NONE
1085,316,Formal Criminal Organization,"Debt, Stolen Cocaine",G179,NONE
1085,340,Legitimate,Associate,G179,NONE
1085,359,Legitimate,Associate,G179,NONE
1085,374,Legitimate,Associate,G179,NONE
1085,376,Legitimate,Associate,G179,NONE
1085,388,Legitimate,Associate,G179,NONE
1085,576,Legitimate,Associate,G179,NONE
1085,582,Legitimate,Associate,G179,NONE
1085,598,Legitimate,Associate,G179,NONE
1085,601,Legitimate,Associate,G179,NONE
1085,627,Legitimate,Associate,G179,NONE
1085,696,Legitimate,Associate,G179,NONE
1085,712,Legitimate,Associate,G179,NONE
1085,774,Legitimate,Associate,G179,NONE
1085,802,Legitimate,Associate,G179,NONE
1085,851,Legitimate,Associate,G179,NONE
1085,868,Legitimate,Associate,G179,NONE
1085,928,Legitimate,Associate,G179,NONE
1085,1008,Legitimate,Associate,G179,NONE
1085,1019,Legitimate,Associate,G179,NONE
1085,1066,Legitimate,Associate,G179,NONE
1085,1084,Legitimate,Associate,G179,NONE
1085,1118,Legitimate,Associate,G179,NONE
1085,1270,Legitimate,Associate,G179,NONE
1085,1356,Legitimate,Associate,G179,NONE
1085,1359,Legitimate,Associate,G179,NONE
1085,1421,Legitimate,Associate,G179,NONE
1085,1440,Legitimate,Associate,G179,NONE
1085,1458,Legitimate,Associate,G179,NONE
1085,1473,Legitimate,Associate,G179,NONE
1085,1485,Legitimate,Associate,G179,NONE
1085,1488,Legitimate,Associate,G179,NONE
1085,1542,Legitimate,Associate,G179,NONE
1085,1673,Legitimate,Associate,G179,NONE
1085,1734,Co-Offenders,"Former, Cocaine",G179,NONE
1085,1734,Formal Criminal Organization,,G179,NONE
1085,1780,Legitimate,Associate,G179,NONE
1085,1805,Legitimate,Associate,G179,NONE
1085,1807,Legitimate,Boyfriend /Girlfriend,G179,NONE
1085,1814,Legitimate,Associate,G179,NONE
1085,1834,Legitimate,Associate,G179,NONE
1085,1908,Legitimate,Associate,G179,NONE
1085,1927,Legitimate,Associate,G179,NONE
1085,1994,Legitimate,Associate,G179,NONE
1085,2079,Legitimate,Associate,G179,NONE
1085,2092,Legitimate,Associate,G179,NONE
1085,2098,Legitimate,Associate,G179,NONE
1085,2148,Legitimate,Associate,G179,NONE
1085,2162,Legitimate,Associate,G179,NONE
1085,2193,Legitimate,Associate,G179,NONE
1085,743,Legitimate,Associate,G179,"G122, G186"
1085,982,Legitimate,Associate,G179,G133
1085,344,Legitimate,Associate,G179,G179
1085,35,Co-Offenders,Cocaine,G179,G179
1085,101,Co-Offenders,Cocaine,G179,G179
1085,162,Co-Offenders,Cocaine,G179,G179
1085,373,Co-Offenders,Cocaine,G179,G179
1085,384,Co-Offenders,Cocaine,G179,G179
1085,392,Co-Offenders,Cocaine,G179,G179
1085,834,Co-Offenders,Cocaine,G179,G179
1085,895,Co-Offenders,Cocaine,G179,G179
1085,903,Co-Offenders,Cocaine,G179,G179
1085,959,Co-Offenders,Cocaine,G179,G179
1085,1450,Co-Offenders,Cocaine,G179,G179
1085,1469,Co-Offenders,Cocaine,G179,G179
1085,1487,Co-Offenders,Cocaine,G179,G179
1085,1525,Co-Offenders,Cocaine,G179,G179
1085,1625,Co-Offenders,Cocaine,G179,G179
1085,1661,Co-Offenders,Cocaine,G179,G179
1085,1827,Co-Offenders,Cocaine,G179,G179
1085,1914,Co-Offenders,Cocaine,G179,G179
1085,2022,Co-Offenders,Cocaine,G179,G179
1085,2141,Co-Offenders,Cocaine,G179,G179
1085,2175,Co-Offenders,Cocaine,G179,G179
1085,35,Formal Criminal Organization,,G179,G179
1085,101,Formal Criminal Organization,,G179,G179
1085,162,Formal Criminal Organization,,G179,G179
1085,373,Formal Criminal Organization,,G179,G179
1085,384,Formal Criminal Organization,,G179,G179
1085,392,Formal Criminal Organization,,G179,G179
1085,834,Formal Criminal Organization,,G179,G179
1085,895,Formal Criminal Organization,,G179,G179
1085,903,Formal Criminal Organization,,G179,G179
1085,959,Formal Criminal Organization,,G179,G179
1085,1450,Formal Criminal Organization,,G179,G179
1085,1469,Formal Criminal Organization,,G179,G179
1085,1487,Formal Criminal Organization,,G179,G179
1085,1525,Formal Criminal Organization,,G179,G179
1085,1625,Formal Criminal Organization,,G179,G179
1085,1661,Formal Criminal Organization,,G179,G179
1085,1827,Formal Criminal Organization,,G179,G179
1085,1914,Formal Criminal Organization,,G179,G179
1085,2022,Formal Criminal Organization,,G179,G179
1085,2141,Formal Criminal Organization,,G179,G179
1085,2175,Formal Criminal Organization,,G179,G179
1085,1208,Co-Offenders,Cocaine,G179,"G179, G186"
1085,1208,Formal Criminal Organization,,G179,"G179, G186"
1085,937,Co-Offenders,Cocaine,G179,"G48, G179"
1085,937,Formal Criminal Organization,,G179,"G48, G179"
1085,846,Legitimate,Associate,G179,G58
1086,2132,Co-Offenders,Same Cell,G81,"G47, G58, G81"
1086,22,Co-Offenders,btb laundering money,G81,"G47, G81"
1086,1284,Co-Offenders,RO of Blackberries linked to organization,G81,"G47, G81"
1086,1561,Co-Offenders,btb working together in  marihuana exportation,G81,"G47, G81"
1086,1210,Legitimate,btb associate,G81,G81
1086,1746,Legitimate,associate,G81,G81
1086,10,Co-Offenders,Same Cell,G81,G81
1086,566,Co-Offenders,Same Cell,G81,G81
1086,595,Co-Offenders,Same Cell,G81,G81
1086,676,Co-Offenders,Same Cell,G81,G81
1086,1210,Co-Offenders,Same Cell,G81,G81
1086,1273,Co-Offenders,Same Cell,G81,G81
1086,1393,Co-Offenders,Same Cell,G81,G81
1086,1745,Co-Offenders,Same Cell,G81,G81
1086,1746,Co-Offenders,Same Cell,G81,G81
1086,2117,Co-Offenders,Same Cell,G81,G81
1086,2121,Co-Offenders,Same Cell,G81,G81
1086,1745,Legitimate,btb business link,G81,G81
1088,1098,Co-Offenders,Cocaine,G178,NONE
1088,341,Legitimate,Associate,G178,G178
1088,1198,Legitimate,Own property in same building,G178,G178
1088,2182,Legitimate,Associate,G178,G178
1088,98,Co-Offenders,Cocaine,G178,G178
1088,341,Co-Offenders,Cocaine,G178,G178
1088,490,Co-Offenders,Cocaine,G178,G178
1088,908,Co-Offenders,"Cocaine, Couriers",G178,G178
1088,909,Co-Offenders,"Cocaine, Couriers",G178,G178
1088,1198,Co-Offenders,Cocaine,G178,G178
1088,1381,Co-Offenders,Cocaine,G178,G178
1088,2182,Co-Offenders,Cocaine,G178,G178
1089,1999,Co-Offenders,linked to the AOC ,"G47, G82",NONE
1089,79,Legitimate,associate,"G47, G82","G47, G82"
